uri,cid,author_handle,author_display_name,text,created_at,like_count,repost_count,reply_count,quote_count,keyword
at://did:plc:mv3tgtdh3fjhwlfxga6ryiyz/app.bsky.feed.post/3la26e2vrk72u,bafyreicxteprdcflpjc5ql4mw22feib3eqt455wcasegm3xlryrp2f5vym,sokky.bsky.social,sokky,"at my grandmother's (dadside) house for probate I found a picture of me when I was 10 or 9 and completely didn't notice the AMD shirt I was wearing
I was so goated for that tbh",2023-02-28T04:05:09Z,0,0,0,0,AMD
at://did:plc:qfv4mj5cgbnurilwhcl5emrm/app.bsky.feed.post/3lbkexk6wkn2u,bafyreigxggmrgnryr352yk3a6sbksdqn77ft6hbmu6ujfbtc3u5sxn6hw4,raeaaah.bsky.social,it's rae,"*SNAPS AWAKE FRIM REM SLEEP*

LANCE PULLING ON KEITH'S TAIL AT THE BASE TO RAISE HIS ASS UP CASUE THE STRENTGH IN KEITHS THIGHS AMD HIPS ARE GIVING OUT FROM THE HARD SEEING TO OF BEING POUDNED INTO THE MATTRESS

*return s to repose*",2023-02-22T08:54:31Z,0,0,0,0,AMD
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3jpcfz3zx5s2j,bafyreic2xw5tamnr5c3u43t4qvrhlor6fuuf7tcpon5bwhlcq7rmyvwb3u,hnbot.bsky.social,,AMD CEO: The Next Challenge Is Energy Efficiency,2023-02-21T21:16:03.657Z,0,0,0,0,AMD
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3jpafujmffk2j,bafyreiesgphpi3hnat2qbrntqfagnpz36ap3gjztpynn4dnpn2dyzr56am,hnbot.bsky.social,,AMD EPYC 9004 Genoa Under-the-Lid – ServeTheHome,2023-02-21T02:08:10.644Z,0,0,0,0,AMD
at://did:plc:fmocyd4lbymlsx6o6umgaxuy/app.bsky.feed.post/3lbbguwvhkc27,bafyreiegr4pcrqwvn4ip3fzm6wtfxysz75urr5db4fjeicbqz2ndv7s33m,yunod.sustainabletranslator.scot,優noD🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Grey amd windless but very mild.
#イマソラ #TayBridge #Dundee #sky",2023-02-20T11:19:10Z,0,0,0,0,AMD
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3joy42opolk2h,bafyreidbqj4zm6ot57lwnyaetqeotk2tbeykve7a4fw4iqzmnrji7zpxxu,hnbot.bsky.social,,AMD ROCm: A Wasted Opportunity,2023-02-17T18:51:21.997Z,0,0,0,0,AMD
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3joskb4c5yc2c,bafyreibdmsujidz2qjb7t7ffrary343rj4ijwtz4nfirqsdisgr6tvm6ta,hnbot.bsky.social,,AMD Grabs over 30% CPU Market Share as Intel Continues to Decline,2023-02-15T13:49:31.519Z,0,0,0,0,AMD
at://did:plc:rczgqr2dwzgholzxqgzmb2ot/app.bsky.feed.post/3lai3kvkoou27,bafyreihdhjfcqftj6aup4nosho3dyoakwylz6527g4lfb4ktjnd42rjoni,seanrr.bsky.social,Sean Ryan,"'Coming soon', amd now for $11!",2023-02-14T02:54:08Z,0,0,0,0,AMD
at://did:plc:s2df6atbgb5i6g7v544mjjwe/app.bsky.feed.post/3m2zrskm42g27,bafyreihgan5ohyftj6eyr3ydkwhtrpwrrugnxm7b4uekjehkvl6rqjjp24,scottybluesky.bsky.social,Scotty,"I have watched Day of the Daleks once when it was repeated on UKGOLD many moons ago. Last night I watched episode 1 on itvX amd honestly, it felt like a missing episode had been returned. Such an oddly paced setup. That huge futuristic set is impressive",2023-02-10T07:36:22.000Z,0,0,0,0,AMD
at://did:plc:ejozl3npbnzydqh2ofjzw4u6/app.bsky.feed.post/3lbl3eavsjn2i,bafyreifc5vzdz5ucwegr6eg4hgsmmgwriiakvbrxnnpfdvpmocw734w4ua,zakrnjac.bsky.social,,"Pokrećem akciju - branitelj silovatelja.

Kada naiđete na takav oblik života, ostavite mu tag
#braniteljsilovatelja u komentaru, i žigošite tu stoku, jer stoka mora biti žigosana.",2023-02-26T19:06:46.000Z,0,0,0,0,MU
at://did:plc:rvpsegqxfbghdr4xdou4w6hp/app.bsky.feed.post/3lbfcecfcbj2s,bafyreib2zl25etimsgqz2hjzy4dfz2o4sjxtsfnzcdk3mcis3hfy5ozlsy,aryosomegumul.bsky.social, Aryo,"A zapomniałem wspomnieć, ze u Striełkowa żona nie nadąża mu robić bigosu taki jest zły :)",2023-02-21T10:13:05.000Z,0,0,0,0,MU
at://did:plc:to3ssfd4wtmd3fbcir24umg4/app.bsky.feed.post/3l7yfo2ng7y2b,bafyreicepamqzdekomgfmz4dwpx2pw7yok2kk75py4gzsatgrghcy2tabm,yellowbrickurban.com,Alex Pemberton,"Germantown, 12South, Music Row are so fully gentrified that housing no longer orients to ""pioneers"" with stacked flats, many small townhomes, or other diverse forms anticipated by MU- & OR- zones.

It's all massive, ultra-lux units from here on.

A crisis of unit-type diversity.",2023-02-20T15:22:28Z,0,0,0,0,MU
at://did:plc:ahkyinryixa4ebll4prtry76/app.bsky.feed.post/3k5cndj2rq727,bafyreic5m6ippt4oqe2pbkznfureiz6dlmnkwpwzoim6jtprrrqeyvygjy,umutoku.bsky.social,Umut Oku,"Yaşıyor mu yalnızlığım
Gece dediğin
Üstüme düşen gururlu
Gölge oyunu
Bozamıyorum ve değişiyor
Ben değişiyorum
Ya da
Gece değişiyor",2023-02-18T22:43:41Z,0,0,0,0,MU
at://did:plc:kgpqgda4ojbemlyktn2gikh3/app.bsky.feed.post/3lf65ctn4lg2v,bafyreiducrwtkwhotdmdmtu6dnuhp7bnxbkpmwo5eyll5sujrlrzcx65wy,aemreusta.bsky.social,Emre,M2 diyince Hacıosman mı yoksa Koru mu dedim ne işim var benim bu şehirde:P https://t.co/ptL1PtTfRm,2023-02-18T20:36:26Z,0,0,0,0,MU
at://did:plc:k3hu4glqaehrvdww4gg2dsao/app.bsky.feed.post/3lfg3ijly3y2y,bafyreifjm3jhepxzbkhole6wf5iz6ychkqirqlmuqz3ut3bw2rjvbq4atu,ozgurozturk.net,Özgür Öztürk,Göbeklitepe'de hasar oldu mu acaba? Biraz bakındım ama bir haber göremedim.,2023-02-16T12:03:51.000Z,0,0,0,0,MU
at://did:plc:gap472dgyhtpsijlt5nmrmue/app.bsky.feed.post/3lbs2cmgk742m,bafyreic37n4x5vstpuxaeynmmsrmthhdbp2yhu4of77x7f3vmz2wvrx62e,goksel.tr,T.C. Özgür Göksel,"Depremde hayatını kaybedenler sayılıyor, yaralılar sayılıyor, yıkılan binalar sayılıyor, hasar görenler sayılıyor.
İyi de neden KAYIP lar sayılmıyor yada sayılıp açıklanmıyor. İnsanlar ulaşamadıkları yakınları için başvuru yapmıyor mu @eczozgurozel @ajans_muhbir @yirmiucderece",2023-02-14T13:44:48.000Z,0,0,0,0,MU
at://did:plc:rvpsegqxfbghdr4xdou4w6hp/app.bsky.feed.post/3lbfbxzhn772p,bafyreice7eugdwnbzhy3yfa2pcxlatm6a2wi22tmbo4jfjpx6zkyqhujsi,aryosomegumul.bsky.social, Aryo,"Kolejny wujek będzie jechać na front. Dzięki wpłatom od obserwujących w postaci napiwków oraz wpłat na Patreon mogę pozwolić sobie na zakup mu podstawowego wyposażenia, UA Future też  dostarczy też trochę sprzętu dla żołnierzy z Chmielnickiego.",2023-02-14T09:01:16.000Z,0,0,0,0,MU
at://did:plc:ky2cexad2cqxrmba4izltrse/app.bsky.feed.post/3lhvylssuyg2r,bafyreie6onbsmgun6iymejnjwk2t64vlk2jrmddlmmg7fhalm37wglf67u,chrisjustinr.bsky.social,Chris Justin,"Don't want to be sentimental and all but ka nice nga naay niappreciate sa imo work esp nga dili mu close jud and wa pud ko ga expect. I only posted/""published"" it so that it'll be there, like a mark. ☺️",2023-02-09T02:34:52.000Z,0,0,0,0,MU
at://did:plc:cjg4endjq43g7xjibgprydmd/app.bsky.feed.post/3l6kloklpdj2v,bafyreiguam4ut4ggsgwj27wastfmz7uorl66mog3oq7le7mfrt7vvxmojy,anotherelfo.bsky.social,theo,pau no cu do 3l0n mu$k,2023-02-08T22:58:53Z,0,0,0,0,MU
at://did:plc:n2gfralyli4iviwkei5mjepo/app.bsky.feed.post/3lgoulfkwme2r,bafyreid22if4axnbnwiwoahaeiey4os7vqbh2gq4v3hm3iwpfdfbtcmmvq,daurmith.bsky.social,Daurmith,Otros que están MU TONTOS,2023-02-08T20:41:21Z,0,0,0,0,MU
at://did:plc:dq55emug4bwwzfzmdnqjmzbg/app.bsky.feed.post/3lbx4lbbp5v23,bafyreif7yvkdst5cc4jaiw3qxuauqougawfml6bkgqtfd7oehkpb7x2wfq,cydoniza.bsky.social,idil,"Fabrika bacası gibi tüten bir tiryaki olarak aklımda olan bir konuydu. Yine de yardım kolilerine sigara konur mu, konsa bunun orada sevkiyatı yapılır mı hiç bilemiyorum.

t.co/XgT8NBcQP2",2023-02-08T17:23:04.000Z,0,0,0,0,MU
at://did:plc:n2gfralyli4iviwkei5mjepo/app.bsky.feed.post/3lgoulhmtye2r,bafyreiahdx4y2v7qay2uridiapsff7vjsry45intjrnp6he3mad23p74c4,daurmith.bsky.social,Daurmith,Esto del todoonadismo es mu cansao.,2023-02-08T10:39:41Z,0,0,0,0,MU
at://did:plc:qcekoo22auvcilqixohjo7ub/app.bsky.feed.post/3lcfv3jqq2q2o,bafyreia4aic4thcv6xhi4qcssyvmtqdeqm7ke3r3ghnydlfodspaekyfye,jimv.me,Jim Vajda 🛜,"Wi-Fi 7 will not have a SU PPDU format, even though SU mode remains. SU is formatted as MU PPDU. The only other format will be Trigger-based PPDU. A ""simplification."" #WLPC",2023-02-07T22:39:28Z,0,0,1,0,MU
at://did:plc:gyi6qavh43jyyesa55xvlstr/app.bsky.feed.post/3lbbhik6mqx2p,bafyreiacoxa52nhpntko4g3lmpujmt4suf5qziz2xfcexueskuzaizph5y,2old2guard.bsky.social,2old2guard,"Oh my god, good eyes!!  Stupid El0n Mu$k and his blue check mark that can be purchased by anyone.

the OFFICIAL Netflix Spain (@.NetflixES) account has a gold check mark:",2023-02-06T19:43:15.000Z,0,0,0,0,MU
at://did:plc:rvpsegqxfbghdr4xdou4w6hp/app.bsky.feed.post/3lbfbdekrf62i,bafyreifqrr77kiwvzwxebcamn5oahoz2lbft6hm4wqdzbhvjjaocpxu6ga,aryosomegumul.bsky.social, Aryo,"Tak sobie myślałem żeby robić tłumaczenia Girkina, ale podkładać mu głos Xardasa, ale widzę, że niestety projekt Mekatron został zamknięty :(",2023-02-02T21:07:34.000Z,0,0,0,0,MU
at://did:plc:oblinqfxws56ylta75m35cej/app.bsky.feed.post/3lb3j3xyvxj2o,bafyreieavlt7h3r5qim4xk7sfnlmywkbgaveouyf4mn5c4a5ca4i23mgti,mirvansmusings.bsky.social,MirvansMusings,Step one of master plan complete. No problems with the powers that be and hosting charity board game days here at the office. Mu Ha Ha Ha,2023-02-01T16:09:40.000Z,0,0,0,0,MU
at://did:plc:3wissskstb3hhion5c4jigzc/app.bsky.feed.post/3lamrj3566c2c,bafyreihv65etl7vhvd7e4ixqf763gcbxbizhntgpbrlri7lxl2hs33ozmi,tilehopper.my.id,Rizki Salminen 💜,"QRIS, Kyuris, Kris susah amat sih be like me,

kalau nyebut gituan bilangnya cuman “pake QR bisa?”",2023-02-05T23:01:39.000Z,0,0,0,0,AMAT
at://did:plc:okizfeln5gbwzt7fsctse4nx/app.bsky.feed.post/3lagyizfyim2w,bafyreid5ubfyg2aupmwz3fgkxv36erruouku6tdrnyfunn5c3dasi5zkfu,glitch.mov,Addie / EposVox,Nvidia really going for the minimalism advertisements,2023-02-27T15:32:48Z,0,0,0,0,NVIDIA
at://did:plc:yrvwzbezzfhhd4wwxpivylyz/app.bsky.feed.post/3lcz3aq6yyf2t,bafyreia4ggewlw65fnvvfhbmkjs4dzl5pudqabkramwsmwrpcn5o22sp44,dirkhagemann.substack.com,Dirk Hagemann,"Hey 😍 magst du noch mit raufkommen und meine Value Aktien sehen?

— „Value? Also besonders teure? Mit hohem KGV? 🤔 NVIDIA?“

😒 Immer noch Single.",2023-02-26T20:53:42Z,0,0,0,0,NVIDIA
at://did:plc:chziyi2eghnipx3pyqcrdp3u/app.bsky.feed.post/3ldbjn5oc4m24,bafyreifcvmmyfuugxhekadwffxhgxwssv2wj7556r3ido6h5ceubp7xvna,masahito-yamazaki.bsky.social,Masahito Yamazaki,"GPU explained
https://www.youtube.com/watch?v=-P28LKWTzrI&ab_channel=NVIDIA",2023-02-19T00:14:10.000Z,0,0,0,0,NVIDIA
at://did:plc:bapnorbjvs43bojtwki62mpd/app.bsky.feed.post/3joqvagfuic2t,bafyreiaupr3vokz3tbvfgpyikseoesy4nqfy2juyf2c6yuj2qrqftya3sa,chris.bsky.social,Chris Painter,Buy NVIDIA call options,2023-02-15T06:00:40.164Z,1,0,0,0,NVIDIA
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3jopdbbjkck2j,bafyreifyvy32nkla7ccvgsuibaznbjyxp2spuouk7wrfcwpjwn5hd4zi6i,hnbot.bsky.social,,ChatGPT Hardware: A look at 8x NVIDIA A100 powering the tool,2023-02-14T07:06:21.590Z,0,0,0,0,NVIDIA
at://did:plc:yrvwzbezzfhhd4wwxpivylyz/app.bsky.feed.post/3lcz6qv4piw25,bafyreicez5zqalorpttlci6ybyiu7qfvhaex3g3vok66e6njc4tbd6aueq,dirkhagemann.substack.com,Dirk Hagemann,"wiederholt wurde mir von Absolventen der Clownschule berichtet, dass Tezzler weltweit führend in Künstlicher Intelligenz sowohl bei Soft- als auch Hardware sei, aber wieso wird dann ChatGPT auf 225 Mio. US$ NVIDIA Hardware trainiert häää",2023-02-10T13:49:11Z,0,0,0,0,NVIDIA
at://did:plc:yrvwzbezzfhhd4wwxpivylyz/app.bsky.feed.post/3lcz6rjmeqi2k,bafyreibzfwkdjiitdsoj24c4xi3rh7xhbtdqpyttbuam3jc3mjbiaqs2nm,dirkhagemann.substack.com,Dirk Hagemann,"wiederholt wurde mir von Absolventen der Clownschule berichtet, dass Tezzler weltweit führend in Künstlicher Intelligenz sowohl bei Soft- als auch Hardware sei, aber wieso wird dann ChatGPT auf 225 Mio. US$ NVIDIA Hardwäre trainiert häää",2023-02-10T13:43:39Z,0,0,0,0,NVIDIA
at://did:plc:yrvwzbezzfhhd4wwxpivylyz/app.bsky.feed.post/3lcz6rjnagz2t,bafyreif65mxj6pzaztszhjb7f5dgabvnydka4kwgiunpjxacpasvi63b5y,dirkhagemann.substack.com,Dirk Hagemann,"wiederholt wurde mir von Absolventen der Clownschule berichtet, dass Tezzler weltweit führend in Künstlicher Intelligenz sowohl bei Soft- als auch Hardware sei, aber wieso wird dann ChatGPT auf 225 Mio. US$ NVIDIA Hardwäre trainiert häää",2023-02-10T13:41:02Z,0,0,0,0,NVIDIA
at://did:plc:maohwfcylgnfgdlntj27xddl/app.bsky.feed.post/3lc453qi6vf23,bafyreigy6shczl2zjszw7fd7id3uqbe6s7rpbm6bccj2owfxlpmbj3dvaq,patricio.io,patricio gonzalez vivo,http://lygia.xyz update... starting to work on some @nvidia CUDA parity (excited also to see it expand to MSL and WGSL),2023-02-04T12:33:25Z,0,0,0,0,NVIDIA
at://did:plc:ltt6wp7dfn7jnkd5hxcdprgp/app.bsky.feed.post/3lafly7xkox23,bafyreigvd5plp66gebooejfenv4qsuypf67bvjciphdpkt36mpnrwtbz3a,ishcakes.tv,Ghoulia Roberts 👻,Why does it crash OBS? How can I fix this?! I want to use Nvidia Broadcast for these features.,2023-02-04T02:55:04Z,0,0,0,0,NVIDIA
at://did:plc:ltt6wp7dfn7jnkd5hxcdprgp/app.bsky.feed.post/3laflkp527q23,bafyreib5ztqnmqe6ryrav2ww73xmdjnqih6aa6htw6fiaon6v5hsuy7nsi,ishcakes.tv,Ghoulia Roberts 👻,"So Nvidia Broadcast makes my OBS crash constantly. I love it because I can use the nice blur blackground feature , it looks so much better than seeing my shitty office. Also the mic noise suppression is AMAZING. Far better than any settings have been to do in OBS.",2023-02-04T02:55:03Z,0,0,1,0,NVIDIA
at://did:plc:w3of33mjvdppdbdbn3re6m7x/app.bsky.feed.post/3lb3jcugtro2x,bafyreicggkkigdo4besnnytfbf2f7gdypcncres3rqcck5i26rfuky6yya,v1k0d3n.bsky.social,Brandon B. Jozsa,"@davidbombal I pinged you on a YouTube thread a while back about Kubernetes virtualization, security and accelerated networking with the NVIDIA Bluefields. Did you still want to chat about some of this content for your channel? You can DM me for more info if you’re interested.",2023-02-01T14:05:00Z,0,0,0,0,NVIDIA
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3jnoovcst2c2m,bafyreibr3onnwibqbd7i3c5t5gmlgj7rf6vz3dj6cejruakvgb7iwwptsi,hnbot.bsky.social,,"When Discord is open in the background, NVIDIA card will not reach full speeds",2023-02-01T07:36:33.832Z,0,0,0,0,NVIDIA
at://did:plc:bctx7gcx7o6ybugsc6fzog4m/app.bsky.feed.post/3lidnqvtg772q,bafyreibd7ylmxrlxfq3hq26b2y5yfrgqck5wb7fmf3si2bli3yn22bcpvq,bombshelldaily.bsky.social,Bombshell DAILY,"MOSCOW DIGESTS STOLEN INTEL FROM TRUMP
Hosts on Russia's  television said that Moscow has already been ""studying"" top secret and other classified documents the FBI sought through a search warrant of former President Donald Trump's Mar-a-Lago resort...",2023-02-28T22:13:18Z,0,0,1,0,Intel
at://did:plc:to6etz67z3mmfaeaqtnuqxbk/app.bsky.feed.post/3lj4qwmaweq2d,bafyreiffgzkt32lrtrpo4ieep4word4gfhghqs2jtdg7ukliv6zai2ca2e,danielollecto.bsky.social,Daniel Ollé,"""With the Linux Foundation’s Project Camara, Microsoft, Google Cloud, IBM, Ericsson, Intel and others have been working with carriers like AT&T, Deutsche Telecom, Orange, T-Mobile US, Telefonica, TELUS and Vodafone to create an open API standard""...",2023-02-28T21:35:59Z,1,0,1,0,Intel
at://did:plc:to6etz67z3mmfaeaqtnuqxbk/app.bsky.feed.post/3lj4riti24c2d,bafyreihzx32g6h4g5nlk5hqpakqfkscbujq3et62kgv4fmmo5p3zgbq7ci,danielollecto.bsky.social,Daniel Ollé,"Discussing ""inline"" acceleration in OpenRAN silicon architectures https://www.lightreading.com/open-ran/intel-boasts-open-ran-monopoly-as-nokia-turns-to-others/d/d-id/783384#.Y_2rE8Aahcw.twitter",2023-02-28T07:20:41Z,0,0,0,0,Intel
at://did:plc:pva36gof5sqss32ayvpa3yay/app.bsky.feed.post/3lhi6ip7itd22,bafyreictg6h2lv6jlnn55mak5rp7zjpje3ma7grdgsh53epi4m7n4t4fr4,cnx-software.com,CNX Software,"Upcoming @intel Alder Lake-N #SBC by @AAEON  with up to 16GB LPDDR5, SATA and NVMe storage, support for three displays, dual 2.5GbE, and expansion via M.2 sockets, 40-pin GPIO header. #Windows10 #Ubuntu #Yocto #linux #smartfactory #robotics #digitalsignage

cnx-software.com/2023/02/27/up-…",2023-02-27T10:52:15.000Z,0,0,0,0,Intel
at://did:plc:sg4do5aex77ou556iny5kosb/app.bsky.feed.post/3lbk3hxkc5q2y,bafyreig4kpbsn52swuus5ck5w2jffg2v3sojv5i7wuczmbuxm7pbs3ohbq,lrushfeldt.bsky.social,lrushfeldt,"Racers have been scouting the trails and sharing intel on the ITI Racers Facebook group, at race welcome events, etc. There are still trail updates and well wishes being posted now, right up until race kickoff. No one hoards intel; its a very collaborative vibe 🥰",2023-02-26T17:09:44Z,0,0,1,0,Intel
at://did:plc:fjsmdevv3mmzc3dpd36u5yxc/app.bsky.feed.post/3jpk3ttv3x22m,bafyreigb43scx3cppbdvdb6ovpfoji4koa7o5ij2667xi3xxc4377mm67a,hnbot.bsky.social,,Reverse-engineering the interrupt circuitry in the Intel 8086 processor,2023-02-24T22:35:27.827Z,0,0,0,0,Intel
